30141,LAUDUN-L'ARDOISE,4.6643025,44.102747
30211,REDESSAN,4.5132980,43.834594
30258,SAINT-GILLES,4.4082659,43.658032
30262,SAINT-HIPPOLYTE-DE-MONTAIGU,4.4956695,44.033401
30276,SAINT-LAURENT-D'AIGOUZE,4.2431151,43.570393
30278,SAINT-LAURENT-DES-ARBRES,4.6928773,44.055699
30339,VALLERAUGUE,3.6200820,44.087644
31033,AUTERIVE,1.4784253,43.359452
31052,BEAUMONT-SUR-LEZE,1.3569250,43.379600
31094,BUZET-SUR-TARN,1.6143179,43.768426
31117,CASTELMAUROU,1.5464122,43.680709
31149,COLOMIERS,1.3277230,43.611055
31202,FRONTON,1.3801059,43.851950
31232,GRENADE,1.2808844,43.764108
31374,MONTESQUIEU-LAURAGAIS,1.6284374,43.407421
31395,MURET,1.3089746,43.448910
31417,PIBRAC,1.2628330,43.627330
31462,ROUFFIAC-TOLOSAN,1.5258832,43.663823
31483,SAINT-GAUDENS,0.7356868,43.125088
32096,CAZAUBON,0.0001749,43.897449
32117,DURAN,0.5625677,43.672624
32208,LECTOURE,0.6520294,43.940643
32370,SAINT-CLAR,0.7620901,43.892683
33052,LES BILLAUX,-0.242079,44.962052
33056,BLANQUEFORT,-0.611328,44.923267
33154,LES EGLISOTTES-ET-CHALAURES,-0.032526,45.092766
33236,LEGE-CAP-FERRET,-1.212992,44.763453
33261,LUSSAC,-0.093066,44.966455
33284,MIOS,-0.894386,44.617848
33349,QUINSAC,-0.489983,44.750972
33373,SAINT-ANTOINE-SUR-L'ISLE,0.0463237,45.046659
33394,SAINT-EMILION,-0.170675,44.905734
33424,SAINT-LAURENT-MEDOC,-0.861545,45.140238
33534,LE TOURNE,-0.396031,44.717720
34021,BABEAU-BOULDOUX,2.8937941,43.438080
34036,LE BOSC,3.3877208,43.695772
34052,CAPESTANG,3.0487057,43.321998
34069,CAZOULS-LES-BEZIERS,3.1003319,43.397646
34074,CESSENON-SUR-ORB,3.0414381,43.454394
34084,CORNEILHAN,3.1972883,43.402140
34088,COURNONTERRAL,3.7074791,43.569475
34095,FABREGUES,3.7724924,43.534432
34116,GRABELS,3.7941953,43.650688
34123,JUVIGNAC,3.7963948,43.624103
34166,MONTBLANC,3.3601403,43.352927
34196,PEGAIROLLES-DE-L'ESCALETTE,3.3352361,43.813018
34213,POUSSAN,3.6613740,43.494005
34239,SAINT-ANDRE-DE-SANGONIS,3.5041005,43.650616
34286,SAINT-PRIVAT,3.4326653,43.750869
34299,SERIGNAN,3.2978511,43.273369
34321,VALERGUES,4.0594466,43.672221
34333,VIC-LA-GARDIOLE,3.8035938,43.480189
35001,ACIGNE,-1.517981,48.146417
35009,BAGUER-MORVAN,-1.770760,48.504645
35124,GRAND-FOUGERAY,-1.728174,47.734360
